final,name,open,started,succeeded,selfTestFail,errors,patterns,snippets,initialUrl,finalUrl
False,,False,False,False,False,[],['/(this|our) (web)?site.*cookies/gi'],"['This site uses cookies to optimize website functionality, analyze website performance, and provide personalized experience and advertisement. You can accept our cookies']",http://htc.com/,https://www.htc.com/us/
False,,False,False,False,False,[],"['/by continuing/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['By continuing', 'use of cookies', 'This site uses cookies. By continuing to browse the site you are agreeing to our use of cookies']",http://huawei.com/,https://www.huawei.com/en/?ic_medium=direct&ic_source=surlent
False,,False,False,False,False,[],"['/by continuing/gi', '/we (use|serve)( optional)? cookies/gi']","['By continuing', 'We use cookies']",http://huaweicloud.com/,https://www.huaweicloud.com/intl/en-us/
True,hubspot,True,True,True,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['Accept all', 'We use cookies', 'our website and services to function properly. Other cookies are optional and help personalize your experience, including advertising and analytics. You can consent to all cookies, decline all optiona', 'consent to all cookies, decline all optional cookies, or manage optional cookies']",http://hubspot.com/,https://www.hubspot.com/
True,consentmanager.net,True,True,True,False,[],[],[],http://waz.de/,https://www.waz.de/
True,usercentrics-button,True,True,True,False,[],[],[],http://wbs.legal/,https://www.wbs.legal/
False,Onetrust,True,True,False,False,[],"['/by continuing/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['By continuing', 'use of cookies', 'our website, you acknowledge the use of cookies']",http://wbx2.com/,https://www.webex.com/suite/messaging.html
False,TrustArc-top,True,True,False,False,[],"['/by continuing/gi', '/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['By continuing', 'We use cookies', 'use of cookies', 'this site for various purposes, including to enhance site performance, personalize your experience, and deliver interest-based ads. By continuing to use this site, you agree to our use of cookies', 'cookies and web tracking technologies on this site for various purposes, including to enhance site performance, personalize your experience, and deliver interest-based ads. By continuing to use this s']",http://wdc.com/,https://www.westerndigital.com/
False,,False,False,False,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://we.tl/,https://wetransfer.com/
True,Onetrust,True,True,True,False,[],"['/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['We use cookies', 'our website. This includes cookies from third party social media websites and advertising cookies']",http://web.com/,https://www.web.com/
True,arzt-auskunft.de,True,True,True,False,[],[],[],http://au.dk/,https://www.au.dk/
False,,False,False,False,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website uses cookies'],http://auburn.edu/,https://auburn.edu/
True,Onetrust,True,True,True,False,[],[],[],http://auchan.fr/,https://www.auchan.fr/
True,Cybotcookiebot,True,True,True,False,[],"['/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['We use cookies', 'This website uses cookies']",http://auctollo.com/,https://auctollo.com/
False,,False,False,False,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/we (use|serve)( optional)? cookies/gi']","[""By clicking 'Accept', you allow"", 'We use cookies']",http://audacityteam.org/,https://www.audacityteam.org/
False,,False,False,False,False,[],['/by clicking.*(accept|agree|allow)/gi'],"['By clicking ""Sign up,"" I confirm that I agree', 'By clicking ""Log in,"" I confirm that I agree']",http://audubon.org/,https://www.audubon.org/
True,consentmanager.net,True,True,True,False,[],[],[],http://morgenpost.de/,https://www.morgenpost.de/
False,,False,False,False,False,[],"['/reject all/gi', '/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['Reject All', 'We use cookies', 'use of cookies', 'our site or by selecting ""X"", you agree to our use of cookies', 'cookies and similar technologies']",http://motorola.com/,https://www.motorola.com/us/
True,Cybotcookiebot,True,True,True,False,[],"['/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['We use cookies', 'This website uses cookies']",http://mouseflow.com/,https://mouseflow.com/
False,,False,False,False,False,[],['/by clicking.*(accept|agree|allow)/gi'],"['By clicking above, you agree']",http://buzzarab.com/,https://www.buzzarab.com/
False,,False,False,False,False,[],"['/by continuing/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['By continuing', 'use of cookies', 'this site, you consent to the use of cookies', 'consent to the use of cookies']",http://buzzoola.com/,https://buzzoola.com/en/
False,,False,False,False,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'By clicking “Accept All Cookies,” you agree']",http://byu.edu/,https://www.byu.edu/
True,Onetrust,True,True,True,False,[],[],[],http://c-and-a.com/,https://www.c-and-a.com/de/de/shop
True,com_didomi.io,True,True,True,False,[],"['/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi', '/we and our partners.*cookies/gi']","['this website. You can withdraw your consent or set your preferences at any time by clicking on ""Configuration"" or in our Cookies', 'cookies or similar technologies', 'we and our partners use cookies or similar technologies to store, access, and process personal data like your visit on this website. You can withdraw your consent or set your preferences at any time b']",http://cadenaser.com/,https://cadenaser.com/
True,osano,True,True,True,False,[],"['/(this|our) (web)?site.*cookies/gi', '/such as cookies/gi']","['This website utilizes technologies such as cookies', 'such as cookies']",http://impact.com/,https://impact.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/reject all/gi', '/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept All', 'Reject All', 'We use cookies', 'Use of cookies', 'our website performance and for advertising purposes. Where cookies']",http://imperial.ac.uk/,https://www.imperial.ac.uk/
True,quantcast,True,True,True,False,[],[],[],http://in.gr/,https://www.in.gr/
True,Cybotcookiebot,True,True,True,False,[],"['/(this|our) (web)?site.*cookies/gi', '/such as cookies/gi']","['This website stores cookies', 'this website will not be tracked. Only strictly necessary cookies', 'such as cookies']",http://incognia.com/,https://www.incognia.com/
True,com_didomi.io,True,True,True,False,[],['/such as cookies/gi'],['such as cookies'],http://independent.ie/,https://www.independent.ie/
True,com_didomi.io,True,True,True,False,[],[],[],http://index.hr/,https://www.index.hr/
True,quantcast,True,True,True,False,[],[],[],http://index.hu/,https://index.hu/
False,,False,False,False,False,[],"['/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['use of cookies', 'Our website uses cookies to ensure you get the best browsing experience. By using our website, you agree to our use of cookies']",http://stackadapt.com/,https://www.stackadapt.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept all', 'By clicking “Accept all cookies”, you agree']",http://stackoverflow.com/,https://stackoverflow.com/
False,,False,False,False,False,[],"['/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['We use cookies', 'Our website uses cookies']",http://stamped.io/,https://stamped.io/
True,TrustArc-top,True,True,True,False,[],"['/accept cookies/gi', '/by continuing/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['accept cookies', 'By continuing', 'We use cookies', 'This site uses cookies']",http://starbucks.com/,https://www.starbucks.com/
False,,False,False,False,False,[],"['/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['use of cookies', 'this site, you agree to our use of cookies']",http://starfall.com/,https://www.starfall.com/h/
False,,False,False,False,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['By clicking accept you agree', 'We use cookies', 'Our website uses cookies']",http://starfieldtech.com/,https://www.starfieldtech.com/
False,,False,False,False,False,[],['/by clicking.*(accept|agree|allow)/gi'],"['By clicking Sign Up, you agree']",http://starlink.com/,https://www.starlink.com/
True,com_didomi.io,True,True,True,False,[],[],[],http://telegraaf.nl/,https://www.telegraaf.nl/
True,osano,True,True,True,False,[],"['/(this|our) (web)?site.*cookies/gi', '/such as cookies/gi']","['This website utilizes technologies such as cookies', 'such as cookies']",http://thriftbooks.com/,https://www.thriftbooks.com/
False,,False,False,False,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept all', 'we use cookies', 'our sites, to improve your browsing experience, to offer social media functionalities, to streamline and personalize our marketing content and to show you personalized advertisements based on your int']",http://tomtom.com/,https://www.tomtom.com/
False,Onetrust,True,True,False,False,[],['/(this|our) (web)?site.*cookies/gi'],"['This website stores cookies', 'this Site uses. If you have visited our Site prior to the date of this Notice and selected your cookie preferences, those preferences will remain in place. If you have never visited our Site prior to ']",http://totalwine.com/,https://www.totalwine.com/
False,,False,False,False,False,[],['/by clicking.*(accept|agree|allow)/gi'],"['By clicking ""Sign Up"" you agree']",http://transcend.io/,https://transcend.io/
True,Onetrust,True,True,True,False,[],[],[],http://trendyol.com/,https://www.trendyol.com/en/select-country
True,com_didomi.io,True,True,True,False,[],['/cookies (and|or) .* technologies/gi'],['cookies or similar technologies'],http://tuttosport.com/,https://www.tuttosport.com/
True,usercentrics-api,True,True,True,False,[],[],[],http://ioam.de/,https://www.infonline.de/
True,quantcast,True,True,True,False,[],[],[],http://iol.pt/,https://www.iol.pt/
False,,False,False,False,False,[],"['/by continuing/gi', '/we (use|serve)( optional)? cookies/gi']","['By continuing', 'We use cookies']",http://ionos.com/,https://www.ionos.com/
True,ionos.de,True,True,True,False,[],[],[],http://ionos.de/,https://www.ionos.de/
True,Onetrust,True,True,True,False,[],"['/accept cookies/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept Cookies', 'We use cookies', 'our site with our social media, advertising and analytics partners.Privacy and cookies']",http://iop.org/,https://www.iop.org/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'By clicking “Accept All Cookies”, you agree']",http://narrative.io/,https://www.narrative.io/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept All', 'This website uses cookies. Our use of some cookies']",http://narvar.com/,https://corp.narvar.com/
True,national-lottery.co.uk,True,True,True,False,[],"['/accept all/gi', '/reject all/gi', '/we (use|serve)( optional)? cookies/gi', '/read more about.*cookies/gi', '/consent to.*cookies/gi']","['Accept all', 'ACCEPT ALL', 'Reject all', 'REJECT ALL', 'We use cookies', 'read more about cookies', 'consent to use cookies', ""consent to our use of these cookies and continue to the website, select 'Manage preferences' to control which types of cookies we use. Or, select 'Reject all cookies' to block all cookies. You can rea""]",http://national-lottery.co.uk/,https://www.national-lottery.co.uk/
True,Onetrust,True,True,True,False,[],['/(this|our) (web)?site.*cookies/gi'],['This site uses cookies. For more information on cookies'],http://nationalacademies.org/,https://www.nationalacademies.org/
False,,False,False,False,False,[],"['/accept cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept cookies', 'This website uses cookies']",http://nationalarchives.gov.uk/,https://www.nationalarchives.gov.uk/
True,generic-cosmetic,True,True,True,False,[],[],[],http://nationalgeographic.org/,https://www.nationalgeographic.org/society/
False,,False,False,False,False,[],"['/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['use of cookies', 'this website, you agree to our use of cookies']",http://nationalinterest.org/,https://nationalinterest.org/
False,,False,False,False,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi', '/we.*store.*information.*such as.*cookies/gi']","['Accept all', 'We use cookies', 'We use cookies, which are small files saved on your phone, tablet or computer when you visit a website. They store information such as the pages you visit to help us see how you use the site. Some are']",http://nationaltrust.org.uk/,https://www.nationaltrust.org.uk/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['accept all', 'Accept all', ""Our website uses cookies and similar technologies. We'll refer to all of these as cookies"", 'cookies and similar technologies']",http://nationwide.co.uk/,https://www.nationwide.co.uk/
False,,False,False,False,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website uses technically necessary cookies'],http://rwth-aachen.de/,https://www.rwth-aachen.de/cms/~a/root/?lidx=1
False,,False,False,False,False,[],['/by clicking.*(accept|agree|allow)/gi'],"['By clicking “Yes, I agree”, you agree']",http://ryanair.com/,https://www.ryanair.com/us/en
False,cookie-law-info,True,True,False,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website uses cookies'],http://safer-networking.org/,https://www.safer-networking.org/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['Accept all', 'Accept All', 'our website. We also use cookies', 'our website with all cookies', 'consent to cookies, collected data may be used to profile you. This means that information collected using cookies']",http://sage.com/,https://www.sage.com/en-us/
True,Complianz notice,True,True,True,False,[],"['/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['This site uses cookies', 'cookies and other similar technologies']",http://salary.com/,https://www.salary.com/
False,cookie-law-info,True,True,False,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website uses cookies'],http://salecycle.com/,https://www.salecycle.com/
True,arzt-auskunft.de,True,True,True,False,[],"['/accept all/gi', '/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['ACCEPT ALL', 'This website uses cookies', 'This website uses cookies to improve user experience. By using our website you consent to all cookies', 'consent to all cookies']",http://samba.tv/,https://www.samba.tv/
False,,False,False,False,False,[],"['/by continuing/gi', '/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi']","['By continuing', 'We use cookies', 'use of cookies']",http://podomatic.com/,https://podomatic.com/
False,,False,False,False,False,[],"['/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['We use cookies', 'use of cookies', 'this website, you agree to our use of cookies. We use cookies']",http://podtrac.com/,https://analytics.podtrac.com/
False,,False,False,False,False,[],['/by continuing/gi'],['By continuing'],http://poe.com/,https://poe.com/login
False,Onetrust,True,True,False,False,[],[],[],http://pof.com/,https://www.pof.com/
True,Complianz notice,True,True,True,False,[],"['/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['We use cookies', 'this site to improve your experience as explained in our Cookie Policy. You can reject cookies']",http://pointclickcare.com/,https://pointclickcare.com/
True,Klaro,True,True,True,False,[],[],[],http://polimi.it/,https://www.polimi.it/
True,Complianz notice,True,True,True,False,[],[],[],http://poliziadistato.it/,https://www.poliziadistato.it/
True,Onetrust,True,True,True,False,[],[],[],http://polsatnews.pl/,https://www.polsatnews.pl/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/reject all/gi', '/we (use|serve)( optional)? cookies/gi', '/cookies (and|or) .* technologies/gi']","['Accept All', 'Reject All', 'we use cookies', 'cookies and similar technologies. We use data collected through these technologies']",http://wolterskluwer.com/,https://www.wolterskluwer.com/en
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/reject all/gi', '/by clicking.*(accept|agree|allow)/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept All', 'Reject All', 'By clicking “Accept All Cookies”, you agree', 'We use cookies', 'this site work; others are for analytical or advertising purposes and help us to improve your experience. By clicking “Accept All Cookies”, you agree also to the use of these non-essential cookies (an']",http://wooga.com/,https://www.wooga.com/
False,,False,False,False,False,[],"['/accept all/gi', '/(this|our) (web)?site.*cookies/gi']","['ACCEPT ALL', 'This site uses cookies']",http://wordfence.com/,https://www.wordfence.com/
True,Onetrust,True,True,True,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/(this|our) (web)?site.*cookies/gi']","['By clicking ""OK"" you allow', 'our site, help us analyze site performance and usage, and enable us to show relevant marketing content. You can manage cookie settings below. See\xa0Cookies']",http://avast.com/,https://www.avast.com/en-us/index#mac
True,Onetrust,True,True,True,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/(this|our) (web)?site.*cookies/gi']","['By clicking ""OK"" you allow', 'our site, help us analyze site performance and usage, and enable us to show relevant marketing content. You can manage cookie settings below. See\xa0Cookies']",http://avg.com/,https://www.avg.com/en-us/homepage#mac
True,Onetrust,True,True,True,False,[],"['/accept cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/such as cookies/gi']","['accept cookies', 'Use of cookies', 'our site, or visit our Privacy Policy to learn more about cookies and how to manage or disable them. Use ""Cookie settings"" to individually manage the categories of cookies', 'such as cookies']",http://avid.com/,https://www.avid.com/
True,Onetrust,True,True,True,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/(this|our) (web)?site.*cookies/gi']","['By clicking ""OK"" you allow', 'our site, help us analyze site performance and usage, and enable us to show relevant marketing content. You can manage cookie settings below. See\xa0Cookies']",http://avira.com/,https://www.avira.com/
True,eu-cookie-compliance-banner,True,True,True,False,[],"['/by continuing/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['By continuing', 'Our website uses cookies', 'cookies and similar technologies']",http://avma.org/,https://www.avma.org/
True,Onetrust,True,True,True,False,[],['/accept all/gi'],['Accept All'],http://sans.org/,https://www.sans.org/
False,cookie-law-info,True,True,False,False,[],[],[],http://sarthaks.com/,https://www.sarthaks.com/
False,,False,False,False,False,[],"['/we (use|serve)( optional)? cookies/gi', '/consent to.*cookies/gi']","['WE USE COOKIES', 'CONSENT TO OUR COOKIES']",http://satta-company.com/,https://www.satta-company.com/
True,com_didomi.io,True,True,True,False,[],[],[],http://bolha.com/,https://www.bolha.com/
False,,False,False,False,False,[],['/by clicking.*(accept|agree|allow)/gi'],"['By clicking “Continue”, I\xa0confirm that I\xa0am over 18\u202fyears old or the Age of Majority in my region. I\xa0have read, understood, and accepted the Terms and Conditions of Use. I\xa0expressly declare the accept']",http://bongacams.com/,https://bongacams.com/
True,com_didomi.io,True,True,True,False,[],"['/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi', '/we and our partners.*cookies/gi']","['this website. You can withdraw your consent or set your preferences at any time by clicking on ""Configuration"" or in our Cookies', 'cookies or similar technologies', 'we and our partners use cookies or similar technologies to store, access, and process personal data like your visit on this website. You can withdraw your consent or set your preferences at any time b']",http://as.com/,https://us.as.com/
True,Onetrust,True,True,True,False,[],"['/we and our partners.*cookies/gi', '/we.*store.*information.*such as.*cookies/gi', '/store and\\/or access information.*on a device/gi', '/personalised ads and content, ad and content measurement/gi']","['We and our partners store and/or access information on a device, such as unique IDs in cookies', 'store and/or access information on a device', 'Store and/or access information on a device', 'Personalised ads and content, ad and content measurement']",http://asda.com/,https://www.asda.com/
False,,False,False,False,False,[],['/use of cookies/gi'],['use of cookies'],http://ashemaletube.com/,https://www.ashemaletube.com/
True,Onetrust,True,True,True,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website uses first and third-party cookies'],http://asics.com/,https://www.asics.com/us/en-us/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept all', 'By clicking “Accept all cookies”, you agree']",http://askubuntu.com/,https://askubuntu.com/
True,com_optanon,True,True,True,False,[],"['/by continuing/gi', '/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['By continuing', 'We use cookies', 'use of cookies', 'our site with our social media, advertising and analytics partners. By continuing to use our site, you accept our use of cookies']",http://asme.org/,https://www.asme.org/
False,,False,False,False,False,[],"['/accept all/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['Accept All', 'This site uses cookies', 'cookies and related technologies for site operation, analytics, and third party advertising purposes as described in our Privacy and Data Processing Policy.You may choose to consent to our use of thes']",http://tuya.com/,https://www.tuya.com/
True,Onetrust,True,True,True,False,[],[],[],http://tv2.dk/,https://tv2.dk/
True,funding-choices,True,True,True,False,[],[],[],http://tvguia.es/,https://www.tvguia.es/
True,Onetrust,True,True,True,False,[],[],[],http://tvn24.pl/,https://tvn24.pl/
True,Sourcepoint-frame,True,True,True,False,[],[],[],http://tvspielfilm.de/,https://www.tvspielfilm.de/
True,TrustArc-top,True,True,True,False,[],"['/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['use of cookies', 'this site on the Twilio and affiliates network, you agree with our use of cookies', 'consent to cookies']",http://twilio.com/,https://www.twilio.com/en-us
True,hubspot,True,True,True,False,[],"['/accept all/gi', '/reject all/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept all', 'reject all', 'This website uses cookies. These cookies are used to collect information about how you interact with our website and allow us to remember you. We use this information in order to improve and customize']",http://cmtelematics.com/,https://www.cmtelematics.com/
True,com_didomi.io,True,True,True,False,[],[],[],http://cnews.fr/,https://www.cnews.fr/
False,tarteaucitron.js,False,False,False,False,[],[],[],http://cnil.fr/,https://cnil.fr/fr
True,axeptio,True,True,True,False,[],[],[],http://cnrs.fr/,https://www.cnrs.fr/fr
False,Onetrust,False,False,False,False,[],"['/reject all/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Reject All', 'we use cookies', 'our website, to show you personalized content and manage our objectives as a business. You can find out more about how we use cookies below. You can allow all cookies']",http://coca-cola.com/,https://www.coca-cola.com/us/en
False,Onetrust,False,False,False,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi']","['Accept All', 'We use cookies']",http://coca-colacompany.com/,https://www.coca-colacompany.com/
False,,False,False,False,False,[],"['/accept all/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept all', 'use of cookies', ""our site work. We'd also like to set optional analytics cookies to help us improve it. We won't set optional cookies unless you enable them. Using this tool will set a cookie on your device to remembe""]",http://cochrane.org/,https://www.cochrane.org/
True,osano,True,True,True,False,[],"['/(this|our) (web)?site.*cookies/gi', '/such as cookies/gi']","['This website utilizes technologies such as cookies', 'such as cookies']",http://scribd.com/,https://www.scribd.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/(this|our) (web)?site.*cookies/gi']","['accept all', 'Accept all', 'Our website uses cookies delivered by us and by third parties. Some cookies are necessary for the website’s operation, while others can be adjusted by you at any time, in particular those which enable']",http://se.com/,https://www.se.com/ww/en/
True,Onetrust,True,True,True,False,[],"['/accept cookies/gi', '/reject all/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept Cookies', 'Reject All', 'This website uses cookies']",http://seagate.com/,https://www.seagate.com/
False,,False,False,False,False,[],['/by clicking.*(accept|agree|allow)/gi'],"['By clicking the ""Subscribe"" button, I agree and accept']",http://searchenginejournal.com/,https://www.searchenginejournal.com/
True,Cybotcookiebot,True,True,True,False,[],"['/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['We use cookies', 'This website uses cookies', 'our site with our social media, advertising and analytics partners who may combine it with other information that you’ve provided to them or that they’ve collected from your use of their services. You', 'consent to our cookies']",http://sectigo.com/,https://www.sectigo.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/reject all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'Reject All', 'By clicking “Accept All Cookies”, you agree']",http://secureworks.com/,https://www.secureworks.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/reject all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'Reject All', 'By clicking “Accept All Cookies”, you agree']",http://mobfox.com/,https://www.mobfox.com/
True,cc_banner,True,True,True,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['By clicking OK or continuing your browsing on this site, you agree to the use of cookies. They allow', 'use of cookies', 'this site, you agree to the use of cookies']",http://mobile-tracker-free.com/,https://mobile-tracker-free.com/
False,,False,False,False,False,[],"['/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['We use cookies', 'use of cookies', 'this website, you agree to our use of cookies. We use cookies']",http://mobilefuse.com/,https://mobilefuse.com/
True,Onetrust,True,True,True,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://mobileiron.com/,https://www.ivanti.com/company/history/mobileiron?miredirect
False,,False,False,False,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://mobileposse.com/,https://mobileposse.com/
True,Cybotcookiebot,True,True,True,False,[],"['/by continuing/gi', '/(this|our) (web)?site.*cookies/gi']","['By continuing', 'This Site Uses Cookies']",http://mobilityware.com/,https://www.mobilityware.com/
True,Complianz notice,True,True,True,False,[],"['/by continuing/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['By continuing', 'use of cookies', 'our site, you accept our use of cookies']",http://mocospace.com/,https://www.mocospace.com/login
False,,False,False,False,False,[],"['/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['We use cookies', 'our website and services. You can find detailed information about cookies']",http://modaselvim.com/,https://www.modaselvim.com/
False,,False,False,False,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://modcombo.com/,https://modcombo.com/
True,Onetrust,True,True,True,False,[],"['/accept cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept Cookies', 'This website uses cookies']",http://moengage.com/,https://www.moengage.com/
True,com_didomi.io,True,True,True,False,[],[],[],http://cuisineaz.com/,https://www.cuisineaz.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept all', 'This website uses cookies']",http://curalate.com/,https://www.bazaarvoice.com/?redirect=curalatecom
False,,False,False,False,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept all', 'We use cookies', 'our website, as well as to better understand how our website is used and to customize advertisements. More about cookies']",http://cutt.ly/,https://cutt.ly/
True,generic-cosmetic,True,True,True,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://cwi.nl/,https://www.cwi.nl/en/
False,,False,False,False,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://uoguelph.ca/,https://www.uoguelph.ca/
True,eu-cookie-compliance-banner,True,True,True,False,[],"['/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['Our website uses cookies to enhance your experience and save your preferences. By using our website, you consent to the usage of cookies. You may refuse to accept or delete cookies', 'consent to the usage of cookies. You may refuse to accept or delete cookies']",http://uottawa.ca/,https://www.uottawa.ca/en
True,Onetrust,True,True,True,False,[],[],[],http://uplynk.com/,https://edg.io/
False,,False,False,False,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://jiosaavn.com/,https://www.jiosaavn.com/
False,,False,False,False,False,[],"['/accept cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['accept cookies', ""our website by\xa0collecting and reporting information on\xa0how you use\xa0it. For more information please see our 'Cookies page'. Are you happy to\xa0allow cookies""]",http://jivosite.com/,https://www.jivosite.com/
True,com_didomi.io,True,True,True,False,[],[],[],http://jofogas.hu/,https://www.jofogas.hu/
False,,False,False,False,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://jooble.org/,https://jooble.org/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'ACCEPT ALL', 'By clicking “Accept All Cookies”, you agree']",http://razerzone.com/,https://www.razer.com/
False,,False,False,False,False,[],['/by clicking.*(accept|agree|allow)/gi'],"['By clicking Shorten URL, you agree']",http://rb.gy/,https://free-url-shortener.rb.gy/
True,iubenda,True,True,True,False,[],['/cookies (and|or) .* technologies/gi'],['cookies or similar technologies'],http://readspeaker.com/,https://www.readspeaker.com/
